 # i   rx ry rz   fx fy fz   V
    1   1.665925E+07   1.002633E+08   1.717490E+08   8.407499E+03   1.000471E+04   1.992443E+03   6.858049E+02
    2  -1.665925E+07  -1.002633E+08  -1.717490E+08  -8.407499E+03  -1.000471E+04  -1.992443E+03   0.000000E+00
