 # i   rx ry rz   fx fy fz   V
    1   2.200327E+07   1.080707E+08   1.687828E+08  -8.536002E+03  -1.007153E+04  -3.557346E+03   7.079817E+02
    2  -2.200327E+07  -1.080707E+08  -1.687828E+08   8.536002E+03   1.007153E+04   3.557346E+03   0.000000E+00
