 # i   rx ry rz   fx fy fz   V
    1   2.116588E+07   1.086441E+08   1.692402E+08   1.657461E+04   7.757229E+04  -6.824234E+04   4.752049E+03
    2  -2.116588E+07  -1.086441E+08  -1.692402E+08  -1.657461E+04  -7.757229E+04   6.824234E+04   0.000000E+00
